PartID,Vehicle,Category,Price,Name,Description
10949,Discovery Sport,Transmission,205.37,exPart10949,Example Description for partexPart10949
10950,Discovery Sport,Transmission,245.35,exPart10950,Example Description for partexPart10950
10951,Discovery Sport,Transmission,213.23,exPart10951,Example Description for partexPart10951
10952,Discovery Sport,Transmission,223.24,exPart10952,Example Description for partexPart10952
10953,Discovery Sport,Transmission,46.01,exPart10953,Example Description for partexPart10953
10954,Discovery Sport,Transmission,193.87,exPart10954,Example Description for partexPart10954
10955,Discovery Sport,Wiper & Washer,159.87,exPart10955,Example Description for partexPart10955
10956,Discovery Sport,Wiper & Washer,37.39,exPart10956,Example Description for partexPart10956
10957,Discovery Sport,Wiper & Washer,162.25,exPart10957,Example Description for partexPart10957
10958,Discovery Sport,Wiper & Washer,120.9,exPart10958,Example Description for partexPart10958
10959,Discovery Sport,Wiper & Washer,183.27,exPart10959,Example Description for partexPart10959
10960,Discovery Sport,Wiper & Washer,225.62,exPart10960,Example Description for partexPart10960
10961,Range Rover,Belt Drive,207.76,exPart10961,Example Description for partexPart10961
10962,Range Rover,Belt Drive,229.74,exPart10962,Example Description for partexPart10962
10963,Range Rover,Belt Drive,6.15,exPart10963,Example Description for partexPart10963
10964,Range Rover,Belt Drive,121.39,exPart10964,Example Description for partexPart10964
10965,Range Rover,Belt Drive,177.37,exPart10965,Example Description for partexPart10965
10966,Range Rover,Belt Drive,169.66,exPart10966,Example Description for partexPart10966
10967,Range Rover,Belt Drive,129.64,exPart10967,Example Description for partexPart10967
10968,Range Rover,Body & Lamp Assembly,102.05,exPart10968,Example Description for partexPart10968
10969,Range Rover,Body & Lamp Assembly,17.3,exPart10969,Example Description for partexPart10969
10970,Range Rover,Body & Lamp Assembly,9.82,exPart10970,Example Description for partexPart10970
10971,Range Rover,Body & Lamp Assembly,199.37,exPart10971,Example Description for partexPart10971
10972,Range Rover,Brake & Wheel Hub,155.43,exPart10972,Example Description for partexPart10972
10973,Range Rover,Brake & Wheel Hub,244.81,exPart10973,Example Description for partexPart10973
10974,Range Rover,Brake & Wheel Hub,75.83,exPart10974,Example Description for partexPart10974
10975,Range Rover,Brake & Wheel Hub,102.87,exPart10975,Example Description for partexPart10975
10976,Range Rover,Cooling System,118.87,exPart10976,Example Description for partexPart10976
10977,Range Rover,Cooling System,207.28,exPart10977,Example Description for partexPart10977
10978,Range Rover,Cooling System,134.81,exPart10978,Example Description for partexPart10978
10979,Range Rover,Cooling System,173.49,exPart10979,Example Description for partexPart10979
10980,Range Rover,Cooling System,10.51,exPart10980,Example Description for partexPart10980
10981,Range Rover,Cooling System,33.47,exPart10981,Example Description for partexPart10981
10982,Range Rover,Cooling System,171.76,exPart10982,Example Description for partexPart10982
10983,Range Rover,Drivetrain,101.11,exPart10983,Example Description for partexPart10983
10984,Range Rover,Drivetrain,172.36,exPart10984,Example Description for partexPart10984
10985,Range Rover,Drivetrain,49.31,exPart10985,Example Description for partexPart10985
10986,Range Rover,Drivetrain,152.2,exPart10986,Example Description for partexPart10986
10987,Range Rover,Drivetrain,128.38,exPart10987,Example Description for partexPart10987
10988,Range Rover,Drivetrain,93.06,exPart10988,Example Description for partexPart10988
10989,Range Rover,Drivetrain,49.6,exPart10989,Example Description for partexPart10989
10990,Range Rover,Electrical,173.2,exPart10990,Example Description for partexPart10990
10991,Range Rover,Electrical,135.85,exPart10991,Example Description for partexPart10991
10992,Range Rover,Electrical,205.68,exPart10992,Example Description for partexPart10992
10993,Range Rover,Electrical,164.4,exPart10993,Example Description for partexPart10993
10994,Range Rover,Electrical,71.88,exPart10994,Example Description for partexPart10994
10995,Range Rover,Engine,184.34,exPart10995,Example Description for partexPart10995
10996,Range Rover,Engine,32.9,exPart10996,Example Description for partexPart10996
10997,Range Rover,Engine,53.54,exPart10997,Example Description for partexPart10997
10998,Range Rover,Engine,170.32,exPart10998,Example Description for partexPart10998
10999,Range Rover,Engine,207.39,exPart10999,Example Description for partexPart10999
11000,Range Rover,Engine,16.0,exPart11000,Example Description for partexPart11000
11001,Range Rover,Engine,197.9,exPart11001,Example Description for partexPart11001
11002,Range Rover,Exhaust & Emission,169.49,exPart11002,Example Description for partexPart11002
11003,Range Rover,Exhaust & Emission,65.84,exPart11003,Example Description for partexPart11003
11004,Range Rover,Exhaust & Emission,132.87,exPart11004,Example Description for partexPart11004
11005,Range Rover,Exhaust & Emission,137.4,exPart11005,Example Description for partexPart11005
11006,Range Rover,Exhaust & Emission,42.24,exPart11006,Example Description for partexPart11006
11007,Range Rover,Exhaust & Emission,140.8,exPart11007,Example Description for partexPart11007
11008,Range Rover,Exhaust & Emission,28.41,exPart11008,Example Description for partexPart11008
11009,Range Rover,Fuel & Air,44.75,exPart11009,Example Description for partexPart11009
11010,Range Rover,Fuel & Air,221.56,exPart11010,Example Description for partexPart11010
11011,Range Rover,Fuel & Air,175.34,exPart11011,Example Description for partexPart11011
11012,Range Rover,Fuel & Air,90.99,exPart11012,Example Description for partexPart11012
11013,Range Rover,Fuel & Air,201.98,exPart11013,Example Description for partexPart11013
11014,Range Rover,Fuel & Air,84.29,exPart11014,Example Description for partexPart11014
11015,Range Rover,Fuel & Air,86.91,exPart11015,Example Description for partexPart11015
11016,Range Rover,HVAC,93.67,exPart11016,Example Description for partexPart11016
11017,Range Rover,HVAC,134.91,exPart11017,Example Description for partexPart11017
11018,Range Rover,HVAC,96.84,exPart11018,Example Description for partexPart11018
11019,Range Rover,HVAC,18.33,exPart11019,Example Description for partexPart11019
11020,Range Rover,HVAC,165.94,exPart11020,Example Description for partexPart11020
11021,Range Rover,HVAC,60.19,exPart11021,Example Description for partexPart11021
11022,Range Rover,HVAC,90.87,exPart11022,Example Description for partexPart11022
11023,Range Rover,Steering,173.27,exPart11023,Example Description for partexPart11023
11024,Range Rover,Steering,219.54,exPart11024,Example Description for partexPart11024
11025,Range Rover,Steering,198.58,exPart11025,Example Description for partexPart11025
11026,Range Rover,Suspension,45.16,exPart11026,Example Description for partexPart11026
11027,Range Rover,Suspension,141.29,exPart11027,Example Description for partexPart11027
11028,Range Rover,Suspension,47.85,exPart11028,Example Description for partexPart11028
11029,Range Rover,Suspension,23.83,exPart11029,Example Description for partexPart11029
11030,Range Rover,Suspension,26.86,exPart11030,Example Description for partexPart11030
11031,Range Rover,Suspension,105.4,exPart11031,Example Description for partexPart11031
11032,Range Rover,Suspension,55.54,exPart11032,Example Description for partexPart11032
11033,Range Rover,Transmission,57.41,exPart11033,Example Description for partexPart11033
11034,Range Rover,Transmission,216.61,exPart11034,Example Description for partexPart11034
11035,Range Rover,Transmission,205.91,exPart11035,Example Description for partexPart11035
11036,Range Rover,Transmission,38.88,exPart11036,Example Description for partexPart11036
11037,Range Rover,Transmission,192.83,exPart11037,Example Description for partexPart11037
11038,Range Rover,Transmission,222.91,exPart11038,Example Description for partexPart11038
11039,Range Rover,Wiper & Washer,213.93,exPart11039,Example Description for partexPart11039
11040,Range Rover,Wiper & Washer,172.36,exPart11040,Example Description for partexPart11040
11041,Range Rover,Wiper & Washer,16.12,exPart11041,Example Description for partexPart11041
11042,Range Rover,Wiper & Washer,208.38,exPart11042,Example Description for partexPart11042
11043,Range Rover Evoque,Belt Drive,180.71,exPart11043,Example Description for partexPart11043
11044,Range Rover Evoque,Belt Drive,181.62,exPart11044,Example Description for partexPart11044
11045,Range Rover Evoque,Belt Drive,60.61,exPart11045,Example Description for partexPart11045
11046,Range Rover Evoque,Belt Drive,154.87,exPart11046,Example Description for partexPart11046
11047,Range Rover Evoque,Belt Drive,201.67,exPart11047,Example Description for partexPart11047
11048,Range Rover Evoque,Belt Drive,36.19,exPart11048,Example Description for partexPart11048
11049,Range Rover Evoque,Body & Lamp Assembly,185.98,exPart11049,Example Description for partexPart11049
11050,Range Rover Evoque,Body & Lamp Assembly,170.94,exPart11050,Example Description for partexPart11050
11051,Range Rover Evoque,Body & Lamp Assembly,91.16,exPart11051,Example Description for partexPart11051
11052,Range Rover Evoque,Body & Lamp Assembly,141.04,exPart11052,Example Description for partexPart11052
11053,Range Rover Evoque,Body & Lamp Assembly,119.77,exPart11053,Example Description for partexPart11053
11054,Range Rover Evoque,Brake & Wheel Hub,190.78,exPart11054,Example Description for partexPart11054
11055,Range Rover Evoque,Brake & Wheel Hub,220.5,exPart11055,Example Description for partexPart11055
11056,Range Rover Evoque,Brake & Wheel Hub,159.33,exPart11056,Example Description for partexPart11056
11057,Range Rover Evoque,Brake & Wheel Hub,108.39,exPart11057,Example Description for partexPart11057
11058,Range Rover Evoque,Brake & Wheel Hub,49.96,exPart11058,Example Description for partexPart11058
11059,Range Rover Evoque,Brake & Wheel Hub,153.95,exPart11059,Example Description for partexPart11059
11060,Range Rover Evoque,Cooling System,107.92,exPart11060,Example Description for partexPart11060
11061,Range Rover Evoque,Cooling System,141.84,exPart11061,Example Description for partexPart11061
11062,Range Rover Evoque,Cooling System,110.0,exPart11062,Example Description for partexPart11062
11063,Range Rover Evoque,Cooling System,116.97,exPart11063,Example Description for partexPart11063
11064,Range Rover Evoque,Cooling System,20.67,exPart11064,Example Description for partexPart11064
11065,Range Rover Evoque,Cooling System,154.87,exPart11065,Example Description for partexPart11065
11066,Range Rover Evoque,Cooling System,219.05,exPart11066,Example Description for partexPart11066
11067,Range Rover Evoque,Drivetrain,135.38,exPart11067,Example Description for partexPart11067
11068,Range Rover Evoque,Drivetrain,168.35,exPart11068,Example Description for partexPart11068
11069,Range Rover Evoque,Drivetrain,71.4,exPart11069,Example Description for partexPart11069
11070,Range Rover Evoque,Drivetrain,115.08,exPart11070,Example Description for partexPart11070
11071,Range Rover Evoque,Drivetrain,167.15,exPart11071,Example Description for partexPart11071
11072,Range Rover Evoque,Electrical,235.4,exPart11072,Example Description for partexPart11072
11073,Range Rover Evoque,Electrical,42.01,exPart11073,Example Description for partexPart11073
11074,Range Rover Evoque,Electrical,11.96,exPart11074,Example Description for partexPart11074
11075,Range Rover Evoque,Electrical,76.69,exPart11075,Example Description for partexPart11075
11076,Range Rover Evoque,Electrical,9.32,exPart11076,Example Description for partexPart11076
11077,Range Rover Evoque,Engine,62.68,exPart11077,Example Description for partexPart11077
11078,Range Rover Evoque,Engine,172.97,exPart11078,Example Description for partexPart11078
11079,Range Rover Evoque,Engine,154.64,exPart11079,Example Description for partexPart11079
11080,Range Rover Evoque,Engine,36.65,exPart11080,Example Description for partexPart11080
11081,Range Rover Evoque,Engine,189.1,exPart11081,Example Description for partexPart11081
11082,Range Rover Evoque,Engine,224.67,exPart11082,Example Description for partexPart11082
11083,Range Rover Evoque,Exhaust & Emission,80.67,exPart11083,Example Description for partexPart11083
11084,Range Rover Evoque,Exhaust & Emission,62.21,exPart11084,Example Description for partexPart11084
11085,Range Rover Evoque,Exhaust & Emission,245.44,exPart11085,Example Description for partexPart11085
11086,Range Rover Evoque,Fuel & Air,232.86,exPart11086,Example Description for partexPart11086
11087,Range Rover Evoque,Fuel & Air,242.99,exPart11087,Example Description for partexPart11087
11088,Range Rover Evoque,Fuel & Air,111.86,exPart11088,Example Description for partexPart11088
11089,Range Rover Evoque,Fuel & Air,169.35,exPart11089,Example Description for partexPart11089
11090,Range Rover Evoque,Fuel & Air,205.82,exPart11090,Example Description for partexPart11090
11091,Range Rover Evoque,Fuel & Air,64.21,exPart11091,Example Description for partexPart11091
11092,Range Rover Evoque,HVAC,18.17,exPart11092,Example Description for partexPart11092
11093,Range Rover Evoque,HVAC,158.73,exPart11093,Example Description for partexPart11093
11094,Range Rover Evoque,HVAC,98.11,exPart11094,Example Description for partexPart11094
11095,Range Rover Evoque,HVAC,9.2,exPart11095,Example Description for partexPart11095
11096,Range Rover Evoque,HVAC,71.51,exPart11096,Example Description for partexPart11096
11097,Range Rover Evoque,HVAC,21.75,exPart11097,Example Description for partexPart11097
11098,Range Rover Evoque,HVAC,61.58,exPart11098,Example Description for partexPart11098
11099,Range Rover Evoque,Steering,156.41,exPart11099,Example Description for partexPart11099
11100,Range Rover Evoque,Steering,126.57,exPart11100,Example Description for partexPart11100
11101,Range Rover Evoque,Steering,159.38,exPart11101,Example Description for partexPart11101
11102,Range Rover Evoque,Suspension,47.57,exPart11102,Example Description for partexPart11102
11103,Range Rover Evoque,Suspension,249.57,exPart11103,Example Description for partexPart11103
11104,Range Rover Evoque,Suspension,17.36,exPart11104,Example Description for partexPart11104
11105,Range Rover Evoque,Suspension,102.49,exPart11105,Example Description for partexPart11105
11106,Range Rover Evoque,Suspension,75.52,exPart11106,Example Description for partexPart11106
11107,Range Rover Evoque,Suspension,77.61,exPart11107,Example Description for partexPart11107
11108,Range Rover Evoque,Suspension,241.05,exPart11108,Example Description for partexPart11108
11109,Range Rover Evoque,Transmission,150.43,exPart11109,Example Description for partexPart11109
11110,Range Rover Evoque,Transmission,17.38,exPart11110,Example Description for partexPart11110
11111,Range Rover Evoque,Transmission,15.82,exPart11111,Example Description for partexPart11111
11112,Range Rover Evoque,Transmission,178.23,exPart11112,Example Description for partexPart11112
11113,Range Rover Evoque,Transmission,72.35,exPart11113,Example Description for partexPart11113
11114,Range Rover Evoque,Transmission,91.21,exPart11114,Example Description for partexPart11114
11115,Range Rover Evoque,Transmission,96.07,exPart11115,Example Description for partexPart11115
11116,Range Rover Evoque,Wiper & Washer,214.47,exPart11116,Example Description for partexPart11116
11117,Range Rover Evoque,Wiper & Washer,234.29,exPart11117,Example Description for partexPart11117
11118,Range Rover Evoque,Wiper & Washer,67.54,exPart11118,Example Description for partexPart11118
11119,Range Rover Sport,Belt Drive,21.47,exPart11119,Example Description for partexPart11119
11120,Range Rover Sport,Belt Drive,135.87,exPart11120,Example Description for partexPart11120
11121,Range Rover Sport,Belt Drive,24.56,exPart11121,Example Description for partexPart11121
11122,Range Rover Sport,Belt Drive,108.42,exPart11122,Example Description for partexPart11122
11123,Range Rover Sport,Belt Drive,15.89,exPart11123,Example Description for partexPart11123
11124,Range Rover Sport,Belt Drive,16.03,exPart11124,Example Description for partexPart11124
11125,Range Rover Sport,Body & Lamp Assembly,120.03,exPart11125,Example Description for partexPart11125
11126,Range Rover Sport,Body & Lamp Assembly,55.65,exPart11126,Example Description for partexPart11126
11127,Range Rover Sport,Body & Lamp Assembly,179.92,exPart11127,Example Description for partexPart11127
11128,Range Rover Sport,Brake & Wheel Hub,39.77,exPart11128,Example Description for partexPart11128
11129,Range Rover Sport,Brake & Wheel Hub,38.81,exPart11129,Example Description for partexPart11129
11130,Range Rover Sport,Brake & Wheel Hub,103.01,exPart11130,Example Description for partexPart11130
11131,Range Rover Sport,Brake & Wheel Hub,109.2,exPart11131,Example Description for partexPart11131
11132,Range Rover Sport,Brake & Wheel Hub,213.55,exPart11132,Example Description for partexPart11132
11133,Range Rover Sport,Brake & Wheel Hub,98.84,exPart11133,Example Description for partexPart11133
11134,Range Rover Sport,Cooling System,91.8,exPart11134,Example Description for partexPart11134
11135,Range Rover Sport,Cooling System,47.58,exPart11135,Example Description for partexPart11135
11136,Range Rover Sport,Cooling System,167.45,exPart11136,Example Description for partexPart11136
11137,Range Rover Sport,Cooling System,154.85,exPart11137,Example Description for partexPart11137
11138,Range Rover Sport,Drivetrain,84.28,exPart11138,Example Description for partexPart11138
11139,Range Rover Sport,Drivetrain,188.38,exPart11139,Example Description for partexPart11139
11140,Range Rover Sport,Drivetrain,129.94,exPart11140,Example Description for partexPart11140
11141,Range Rover Sport,Drivetrain,187.12,exPart11141,Example Description for partexPart11141
11142,Range Rover Sport,Drivetrain,213.17,exPart11142,Example Description for partexPart11142
11143,Range Rover Sport,Drivetrain,94.91,exPart11143,Example Description for partexPart11143
11144,Range Rover Sport,Drivetrain,174.82,exPart11144,Example Description for partexPart11144
11145,Range Rover Sport,Electrical,21.6,exPart11145,Example Description for partexPart11145
11146,Range Rover Sport,Electrical,116.56,exPart11146,Example Description for partexPart11146
11147,Range Rover Sport,Electrical,215.29,exPart11147,Example Description for partexPart11147
11148,Range Rover Sport,Electrical,159.58,exPart11148,Example Description for partexPart11148
11149,Range Rover Sport,Electrical,247.39,exPart11149,Example Description for partexPart11149
11150,Range Rover Sport,Electrical,103.95,exPart11150,Example Description for partexPart11150
11151,Range Rover Sport,Engine,76.81,exPart11151,Example Description for partexPart11151
11152,Range Rover Sport,Engine,114.04,exPart11152,Example Description for partexPart11152
11153,Range Rover Sport,Engine,25.45,exPart11153,Example Description for partexPart11153
11154,Range Rover Sport,Engine,198.33,exPart11154,Example Description for partexPart11154
11155,Range Rover Sport,Engine,24.8,exPart11155,Example Description for partexPart11155
11156,Range Rover Sport,Exhaust & Emission,105.12,exPart11156,Example Description for partexPart11156
11157,Range Rover Sport,Exhaust & Emission,200.27,exPart11157,Example Description for partexPart11157
11158,Range Rover Sport,Exhaust & Emission,96.22,exPart11158,Example Description for partexPart11158
11159,Range Rover Sport,Fuel & Air,22.39,exPart11159,Example Description for partexPart11159
11160,Range Rover Sport,Fuel & Air,219.66,exPart11160,Example Description for partexPart11160
11161,Range Rover Sport,Fuel & Air,101.52,exPart11161,Example Description for partexPart11161
11162,Range Rover Sport,Fuel & Air,206.71,exPart11162,Example Description for partexPart11162
11163,Range Rover Sport,HVAC,209.2,exPart11163,Example Description for partexPart11163
11164,Range Rover Sport,HVAC,85.35,exPart11164,Example Description for partexPart11164
11165,Range Rover Sport,HVAC,247.24,exPart11165,Example Description for partexPart11165
11166,Range Rover Sport,HVAC,86.85,exPart11166,Example Description for partexPart11166
11167,Range Rover Sport,HVAC,15.65,exPart11167,Example Description for partexPart11167
11168,Range Rover Sport,HVAC,42.17,exPart11168,Example Description for partexPart11168
11169,Range Rover Sport,Steering,249.45,exPart11169,Example Description for partexPart11169
11170,Range Rover Sport,Steering,5.35,exPart11170,Example Description for partexPart11170
11171,Range Rover Sport,Steering,224.89,exPart11171,Example Description for partexPart11171
11172,Range Rover Sport,Steering,178.86,exPart11172,Example Description for partexPart11172
11173,Range Rover Sport,Steering,67.3,exPart11173,Example Description for partexPart11173
11174,Range Rover Sport,Suspension,226.1,exPart11174,Example Description for partexPart11174
11175,Range Rover Sport,Suspension,155.34,exPart11175,Example Description for partexPart11175
11176,Range Rover Sport,Suspension,180.06,exPart11176,Example Description for partexPart11176
11177,Range Rover Sport,Suspension,200.95,exPart11177,Example Description for partexPart11177
11178,Range Rover Sport,Suspension,6.63,exPart11178,Example Description for partexPart11178
11179,Range Rover Sport,Suspension,89.12,exPart11179,Example Description for partexPart11179
11180,Range Rover Sport,Suspension,195.59,exPart11180,Example Description for partexPart11180
11181,Range Rover Sport,Transmission,172.63,exPart11181,Example Description for partexPart11181
11182,Range Rover Sport,Transmission,161.13,exPart11182,Example Description for partexPart11182
11183,Range Rover Sport,Transmission,138.89,exPart11183,Example Description for partexPart11183
11184,Range Rover Sport,Transmission,123.01,exPart11184,Example Description for partexPart11184
11185,Range Rover Sport,Transmission,249.96,exPart11185,Example Description for partexPart11185
11186,Range Rover Sport,Transmission,244.49,exPart11186,Example Description for partexPart11186
11187,Range Rover Sport,Transmission,241.8,exPart11187,Example Description for partexPart11187
11188,Range Rover Sport,Wiper & Washer,174.19,exPart11188,Example Description for partexPart11188
11189,Range Rover Sport,Wiper & Washer,191.84,exPart11189,Example Description for partexPart11189
11190,Range Rover Sport,Wiper & Washer,40.01,exPart11190,Example Description for partexPart11190
11191,Range Rover Sport,Wiper & Washer,103.89,exPart11191,Example Description for partexPart11191
11192,I-PACE,Belt Drive,110.55,exPart11192,Example Description for partexPart11192
11193,I-PACE,Belt Drive,53.92,exPart11193,Example Description for partexPart11193
11194,I-PACE,Belt Drive,241.63,exPart11194,Example Description for partexPart11194
11195,I-PACE,Belt Drive,35.88,exPart11195,Example Description for partexPart11195
11196,I-PACE,Belt Drive,247.84,exPart11196,Example Description for partexPart11196
11197,I-PACE,Belt Drive,35.44,exPart11197,Example Description for partexPart11197
11198,I-PACE,Belt Drive,66.66,exPart11198,Example Description for partexPart11198
11199,I-PACE,Body & Lamp Assembly,23.19,exPart11199,Example Description for partexPart11199
11200,I-PACE,Body & Lamp Assembly,58.39,exPart11200,Example Description for partexPart11200
11201,I-PACE,Body & Lamp Assembly,95.76,exPart11201,Example Description for partexPart11201
11202,I-PACE,Body & Lamp Assembly,80.34,exPart11202,Example Description for partexPart11202
11203,I-PACE,Body & Lamp Assembly,108.12,exPart11203,Example Description for partexPart11203
11204,I-PACE,Body & Lamp Assembly,45.31,exPart11204,Example Description for partexPart11204
11205,I-PACE,Brake & Wheel Hub,17.48,exPart11205,Example Description for partexPart11205
11206,I-PACE,Brake & Wheel Hub,200.38,exPart11206,Example Description for partexPart11206
11207,I-PACE,Brake & Wheel Hub,61.94,exPart11207,Example Description for partexPart11207
11208,I-PACE,Cooling System,23.25,exPart11208,Example Description for partexPart11208
11209,I-PACE,Cooling System,238.85,exPart11209,Example Description for partexPart11209
11210,I-PACE,Cooling System,206.46,exPart11210,Example Description for partexPart11210
11211,I-PACE,Cooling System,131.38,exPart11211,Example Description for partexPart11211
11212,I-PACE,Drivetrain,164.71,exPart11212,Example Description for partexPart11212
11213,I-PACE,Drivetrain,64.25,exPart11213,Example Description for partexPart11213
11214,I-PACE,Drivetrain,16.92,exPart11214,Example Description for partexPart11214
11215,I-PACE,Drivetrain,214.53,exPart11215,Example Description for partexPart11215
11216,I-PACE,Drivetrain,133.15,exPart11216,Example Description for partexPart11216
11217,I-PACE,Electrical,37.8,exPart11217,Example Description for partexPart11217
11218,I-PACE,Electrical,73.37,exPart11218,Example Description for partexPart11218
11219,I-PACE,Electrical,66.72,exPart11219,Example Description for partexPart11219
11220,I-PACE,Electrical,98.89,exPart11220,Example Description for partexPart11220
11221,I-PACE,Engine,156.54,exPart11221,Example Description for partexPart11221
11222,I-PACE,Engine,204.62,exPart11222,Example Description for partexPart11222
11223,I-PACE,Engine,19.52,exPart11223,Example Description for partexPart11223
11224,I-PACE,Engine,208.33,exPart11224,Example Description for partexPart11224
11225,I-PACE,Engine,242.81,exPart11225,Example Description for partexPart11225
11226,I-PACE,Engine,34.01,exPart11226,Example Description for partexPart11226
11227,I-PACE,Exhaust & Emission,158.97,exPart11227,Example Description for partexPart11227
11228,I-PACE,Exhaust & Emission,107.47,exPart11228,Example Description for partexPart11228
11229,I-PACE,Exhaust & Emission,248.61,exPart11229,Example Description for partexPart11229
11230,I-PACE,Fuel & Air,84.4,exPart11230,Example Description for partexPart11230
11231,I-PACE,Fuel & Air,116.07,exPart11231,Example Description for partexPart11231
11232,I-PACE,Fuel & Air,114.89,exPart11232,Example Description for partexPart11232
11233,I-PACE,Fuel & Air,172.61,exPart11233,Example Description for partexPart11233
11234,I-PACE,Fuel & Air,208.95,exPart11234,Example Description for partexPart11234
11235,I-PACE,Fuel & Air,229.49,exPart11235,Example Description for partexPart11235
11236,I-PACE,HVAC,110.25,exPart11236,Example Description for partexPart11236
11237,I-PACE,HVAC,115.53,exPart11237,Example Description for partexPart11237
11238,I-PACE,HVAC,26.36,exPart11238,Example Description for partexPart11238
11239,I-PACE,HVAC,238.47,exPart11239,Example Description for partexPart11239
11240,I-PACE,HVAC,16.27,exPart11240,Example Description for partexPart11240
11241,I-PACE,Steering,47.01,exPart11241,Example Description for partexPart11241
11242,I-PACE,Steering,169.18,exPart11242,Example Description for partexPart11242
11243,I-PACE,Steering,243.62,exPart11243,Example Description for partexPart11243
11244,I-PACE,Steering,66.28,exPart11244,Example Description for partexPart11244
11245,I-PACE,Suspension,226.69,exPart11245,Example Description for partexPart11245
11246,I-PACE,Suspension,101.55,exPart11246,Example Description for partexPart11246
11247,I-PACE,Suspension,71.54,exPart11247,Example Description for partexPart11247
11248,I-PACE,Suspension,136.74,exPart11248,Example Description for partexPart11248
11249,I-PACE,Transmission,99.46,exPart11249,Example Description for partexPart11249
11250,I-PACE,Transmission,125.15,exPart11250,Example Description for partexPart11250
11251,I-PACE,Transmission,83.48,exPart11251,Example Description for partexPart11251
11252,I-PACE,Transmission,6.81,exPart11252,Example Description for partexPart11252
11253,I-PACE,Wiper & Washer,103.85,exPart11253,Example Description for partexPart11253
11254,I-PACE,Wiper & Washer,169.76,exPart11254,Example Description for partexPart11254
11255,I-PACE,Wiper & Washer,171.11,exPart11255,Example Description for partexPart11255
11256,F-PACE,Belt Drive,91.16,exPart11256,Example Description for partexPart11256
11257,F-PACE,Belt Drive,27.51,exPart11257,Example Description for partexPart11257
11258,F-PACE,Belt Drive,137.03,exPart11258,Example Description for partexPart11258
11259,F-PACE,Body & Lamp Assembly,79.35,exPart11259,Example Description for partexPart11259
11260,F-PACE,Body & Lamp Assembly,154.06,exPart11260,Example Description for partexPart11260
11261,F-PACE,Body & Lamp Assembly,106.9,exPart11261,Example Description for partexPart11261
11262,F-PACE,Body & Lamp Assembly,198.91,exPart11262,Example Description for partexPart11262
11263,F-PACE,Body & Lamp Assembly,106.1,exPart11263,Example Description for partexPart11263
11264,F-PACE,Body & Lamp Assembly,187.38,exPart11264,Example Description for partexPart11264
11265,F-PACE,Brake & Wheel Hub,178.36,exPart11265,Example Description for partexPart11265
11266,F-PACE,Brake & Wheel Hub,138.24,exPart11266,Example Description for partexPart11266
11267,F-PACE,Brake & Wheel Hub,229.91,exPart11267,Example Description for partexPart11267
11268,F-PACE,Brake & Wheel Hub,139.2,exPart11268,Example Description for partexPart11268
11269,F-PACE,Brake & Wheel Hub,199.42,exPart11269,Example Description for partexPart11269
11270,F-PACE,Brake & Wheel Hub,175.66,exPart11270,Example Description for partexPart11270
11271,F-PACE,Brake & Wheel Hub,7.82,exPart11271,Example Description for partexPart11271
11272,F-PACE,Cooling System,108.79,exPart11272,Example Description for partexPart11272
11273,F-PACE,Cooling System,75.2,exPart11273,Example Description for partexPart11273
11274,F-PACE,Cooling System,137.49,exPart11274,Example Description for partexPart11274
11275,F-PACE,Cooling System,213.66,exPart11275,Example Description for partexPart11275
11276,F-PACE,Cooling System,190.89,exPart11276,Example Description for partexPart11276
11277,F-PACE,Drivetrain,49.76,exPart11277,Example Description for partexPart11277
11278,F-PACE,Drivetrain,226.8,exPart11278,Example Description for partexPart11278
11279,F-PACE,Drivetrain,70.82,exPart11279,Example Description for partexPart11279
11280,F-PACE,Drivetrain,73.71,exPart11280,Example Description for partexPart11280
11281,F-PACE,Drivetrain,122.34,exPart11281,Example Description for partexPart11281
11282,F-PACE,Electrical,207.67,exPart11282,Example Description for partexPart11282
11283,F-PACE,Electrical,111.43,exPart11283,Example Description for partexPart11283
11284,F-PACE,Electrical,142.02,exPart11284,Example Description for partexPart11284
11285,F-PACE,Electrical,219.3,exPart11285,Example Description for partexPart11285
11286,F-PACE,Electrical,75.31,exPart11286,Example Description for partexPart11286
11287,F-PACE,Electrical,47.87,exPart11287,Example Description for partexPart11287
11288,F-PACE,Electrical,39.04,exPart11288,Example Description for partexPart11288
11289,F-PACE,Engine,15.52,exPart11289,Example Description for partexPart11289
11290,F-PACE,Engine,74.73,exPart11290,Example Description for partexPart11290
11291,F-PACE,Engine,174.24,exPart11291,Example Description for partexPart11291
11292,F-PACE,Engine,209.23,exPart11292,Example Description for partexPart11292
11293,F-PACE,Engine,243.69,exPart11293,Example Description for partexPart11293
11294,F-PACE,Engine,179.96,exPart11294,Example Description for partexPart11294
11295,F-PACE,Exhaust & Emission,90.18,exPart11295,Example Description for partexPart11295
11296,F-PACE,Exhaust & Emission,43.33,exPart11296,Example Description for partexPart11296
11297,F-PACE,Exhaust & Emission,98.68,exPart11297,Example Description for partexPart11297
11298,F-PACE,Exhaust & Emission,93.41,exPart11298,Example Description for partexPart11298
11299,F-PACE,Exhaust & Emission,174.42,exPart11299,Example Description for partexPart11299
11300,F-PACE,Exhaust & Emission,209.84,exPart11300,Example Description for partexPart11300
11301,F-PACE,Fuel & Air,81.02,exPart11301,Example Description for partexPart11301
